Rank,Coin Name,Symbol,Price,1h,24h,7d,30d,24h Volume,Circulating Supply,Total Supply,Market Cap,volatility_1h_30d,volume_to_marketcap,circulating_to_total_supply,momentum_diff_7d_30d
2864.0,Skrumble Network,SKM,0.058268908123975775,-0.3,0.5,6.1,10.5,20520.0,1053679600.0,1500000000.0,201092.0,10.8,0.10204284606050962,0.7024530666666666,-4.4
2865.0,OB,OBT,0.0295588022415444,0.0,-1.1,-1.9,14.1,43602.0,7403469.0,9970000.0,247012.0,14.1,0.1765177400288245,0.7425746238716149,-16.0
2866.0,Lead,LEAD,0.01587334915629015,0.0,-1.1,-1.9,14.1,43602.0,454310846.0,964000000.0,196525.0,14.1,0.2218649026841369,0.4712768112033195,-16.0
2867.0,Velocimeter FLOW,FLOW,0.011928570865273802,0.6,4.7,15.3,2.0,201.0,271563958.0,250000000.0,200386.0,1.4,0.001003064086313415,1.086255832,13.3
2868.0,Xillion,XIL,0.044973365642731154,0.0,-3.1,-0.8,-1.4,17776.0,138184791.0,250000000.0,199948.0,-1.4,0.08890311480985057,0.552739164,0.5999999999999999
2869.0,Flooring Protocol μOtherdeed,ΜOTHR,0.025667746748577795,-0.1,7.3,0.3,14.1,47707.0,160000000.0,160000000.0,199720.0,14.2,0.2388694171840577,1.0,-13.799999999999999
2870.0,FRANCE REV FINANCE,FRF,0.23901690047049992,0.0,-0.4,-0.3,805.2,6373.0,6532800814062.0,250000000.0,199213.0,805.2,0.031990884129047804,26131.203256248,-805.5
2871.0,HairyPlotterFTX,FTX,0.0295588022415444,-0.8,26.7,12.4,117.2,42060.0,6958101844.0,9130000000.0,199440.0,118.0,0.21089049338146812,0.7621141121577218,-104.8
2872.0,Flashstake,FLASH,0.017839918128331,-0.1,-41.2,-24.8,-49.8,2460.0,85326440.0,150000000.0,199430.0,-49.699999999999996,0.01233515519229805,0.5688429333333334,24.999999999999996
2873.0,Blockzero Labs,XIO,0.009950330853168083,-0.1,-19.9,27.6,-14.2,7539.0,37392410.0,100000000.0,199095.0,-14.1,0.037866345212084686,0.3739241,41.8
2874.0,Libra Credit,LBA,0.019802627296179712,-0.5,2.2,-3.8,7.0,34722.0,675000000.0,1000000000.0,198966.0,7.5,0.17451222821989687,0.675,-10.8
2875.0,disBalancer,DDOS,0.0295588022415444,0.3,5.0,4.0,13.5,26394.0,6758469.0,7460000.0,198784.0,13.2,0.13277728589826143,0.9059609919571046,-9.5
2876.0,Rito,RITO,0.017839918128331,0.3,-1.5,1.0,18.4,140.0,1814884353.0,2029999999.9999998,198495.0,18.099999999999998,0.0007053074384745208,0.8940317009852218,-17.4
2877.0,UTU Coin,UTU,0.023716526617316044,-0.1,3.4,-35.6,-39.2,647.0,224534944.0,998000000.0,198368.0,-39.1,0.0032616147765768674,0.22498491382765531,3.6000000000000014
2878.0,AstroSwap,ASTRO,0.19062035960864973,-0.8,-5.3,-11.3,25.8,37746.0,428462821.0,10000000000.0,198355.0,26.6,0.1902951778377152,0.0428462821,-37.1
2879.0,Skull,SKULL,0.019802627296179712,0.0,-1.1,-1.9,14.1,43602.0,9595366.0,10000000.0,212269.0,14.1,0.2054091742081981,0.9595366,-16.0
2880.0,Flooring Protocol μDoodle,ΜDOODLE,0.0676586484738148,-0.1,1.3,-15.5,14.1,30829.0,54000000.0,54000000.0,197539.0,14.2,0.15606538455697355,1.0,-29.6
2881.0,Iridium,IRD,0.009950330853168083,0.0,-1.1,-1.9,14.1,43602.0,24132203.0,25000000.0,193553.0,14.1,0.2252716310261272,0.96528812,-16.0
2882.0,Convertible JPY Token,CJPY,0.009950330853168083,0.0,1.7,-1.3,-3.4,1551.0,31720566.0,31700000.0,196547.0,-3.4,0.007891242298279802,1.0006487697160884,2.0999999999999996
2883.0,Phoenix Blockchain,PHX,0.0295588022415444,0.3,13.6,22.9,55.7,19929.0,6582728.0,6580000.0,196084.0,55.400000000000006,0.10163501356561473,1.0004145896656536,-32.800000000000004
2884.0,Bull Coin,BULL,0.23901690047049992,0.1,-9.7,-9.5,4.8,6.89,500000000000000.0,250000000.0,195615.0,4.7,3.522224778263426e-05,2000000.0,-14.3
2885.0,ZeusAiTrading,ZAT,0.009950330853168083,-0.1,16.9,16.3,-72.2,5259.0,433012654.0,1000000000.0,195553.0,-72.10000000000001,0.026892965078520913,0.433012654,88.5
2886.0,Statera,STA,0.056380333436107634,0.0,-1.1,-1.9,14.1,43602.0,78564117.0,78600000.0,191063.0,14.1,0.22820744989872452,0.9995434732824428,-16.0
2887.0,Lightcoin,LHC,0.20538682972495076,-1.1,5.9,12.2,-14.0,323.0,73431344.0,73400000.0,195427.0,-12.9,0.0016527910677644338,1.000427029972752,26.2
2888.0,X,X,0.01980262729617971,-0.1,9.2,7.6,11.5,100.0,3260973494.0,10000000000.0,195349.0,11.6,0.0005119043353178158,0.3260973494,-3.9000000000000004
2889.0,Nafter,NAFT,0.017839918128331,-0.8,-12.5,-3.2,-1.4,27823.0,441199429.0,1000000000.0,194977.0,-0.5999999999999999,0.14269888243228687,0.441199429,-1.8000000000000003
2890.0,Ultrain,UGAS,0.023716526617316044,4.1,7.7,15.5,-25.9,77196.0,282240118.0,1000000000.0,194654.0,-30.0,0.3965805994225652,0.282240118,41.4
2891.0,Bitnet,BTN,0.1906203596086497,-7.6,3.9,45.0,39.9,17064.0,923724.0,250000000.0,194528.0,47.5,0.08772001974008883,0.003694896,5.100000000000001
2892.0,TurtleCoin,TRTL,0.1466943791508035,0.0,-1.1,-1.9,14.1,43602.0,138370112934.0,138000000000.0,190280.0,14.1,0.22914652091654403,1.0026819777826086,-16.0
2893.0,Gaj Finance,GAJ,0.23901690047049992,0.1,0.4,-9.1,11.8,44.35,2094398844238.0,1940000.0,144086.0,11.700000000000001,0.0003078022847466097,1079587.033112371,-20.9
2894.0,Mist,MIST,0.04114194333117518,-1.6,-19.0,10.1,130.0,115416.0,56357088.0,1000000000.0,191968.0,131.6,0.6012252042007001,0.056357088,-119.9
2895.0,TasteNFT,TASTE,0.23901690047049992,-0.5,-9.3,-7.3,6.2,17.83,606376071292937.0,250000000.0,191930.0,6.7,9.289845256082946e-05,2425504.285171748,-13.5
2896.0,Youcoin,YOU,0.025667746748577795,0.5,1.8,0.6,-24.2,17.88,1000000000.0,1000000000.0,191868.0,-24.7,9.318906748389517e-05,1.0,24.8
2897.0,DOS Network,DOS,0.017839918128331,-0.7,1.8,20.1,19.6,269191.0,132036278.0,1000000000.0,191742.0,20.3,1.40392297983749,0.132036278,0.5
2898.0,Don-key,DON,0.017839918128331,-0.1,-3.2,-1.1,-23.5,1625.0,66294797.0,100000000.0,190713.0,-23.4,0.008520656693565724,0.66294797,22.4
2899.0,Meta Doge,METADOGE,0.23901690047049992,0.0,-1.1,-1.9,14.1,43602.0,1000000000000000.0,250000000.0,186017.0,14.1,0.23439793137186385,4000000.0,-16.0
2900.0,FIRA,FIRA,0.009950330853168083,0.3,3.8,-14.4,25.2,778.0,24074794.0,100000000.0,190519.0,24.9,0.004083582214897202,0.24074794,-39.6
2901.0,EasyFi V2,EZ,0.0295588022415444,-1.9,-16.6,-17.9,-27.1,41068.0,7239622.0,10000000.0,190638.0,-25.200000000000003,0.21542399731428152,0.7239622,9.200000000000003
2902.0,Polylauncher,ANGEL,0.02176149178151269,0.6,2.3,-12.2,10.8,344.0,84005576.0,200000000.0,190372.0,10.200000000000001,0.001806988422667199,0.42002788,-23.0
2903.0,N286,N286,0.009950330853168083,0.0,-1.1,-1.9,14.1,43602.0,21000000.0,21000000.0,260303.0,14.1,0.16750479249182684,1.0,-16.0
2904.0,Swingby,SWINGBY,0.017839918128331,-0.2,-45.7,-42.0,-35.2,1739.0,450258441.0,1000000000.0,189025.0,-35.0,0.009199841290834546,0.450258441,-6.799999999999997
2905.0,Bao Finance V2,BAO,0.033434776086237385,0.0,-1.1,-1.9,14.1,43602.0,430963845.0,1290000000.0,183775.0,14.1,0.23725751598421985,0.3340805,-16.0
2906.0,Bitspawn,SPWN,0.023716526617316044,0.1,-34.1,456.1,1138.8,178.0,718641159.0,2000000000.0,187644.0,1138.7,0.0009486048048432137,0.3593205795,-682.6999999999999
2907.0,Number 1,NR1,0.009950330853168083,0.0,-1.1,-0.6,-11.2,17819.0,26000000.0,86000000.0,187366.0,-11.2,0.09510263334863316,0.3023255813953488,10.6
2908.0,Grape Protocol,GRAPE,0.01587334915629015,0.3,-6.6,-63.4,2.5,836.0,184643908.0,72500000.0,186493.0,2.2,0.004482741979591727,2.546812524137931,-65.9
2909.0,Floyx,FLOYX,0.044973365642731154,0.6,3.5,-4.1,26.8,104781.0,3829760213.0,50000000000.0,186320.0,26.2,0.5623711893516531,0.07659520426,-30.9
2910.0,Vera,VERA,0.011928570865273802,0.5,-2.8,3.8,89.9,85098.0,210749900.0,1000000000.0,185126.0,89.4,0.4596761124855504,0.2107499,-86.10000000000001
2911.0,Sable,SABLE,0.009950330853168083,-2.7,-9.6,-24.8,-21.1,7550.0,18425595.0,100000000.0,183679.0,-18.400000000000002,0.04110431785887336,0.18425595,-3.6999999999999993
2912.0,ATROMG8,AG8,0.011928570865273802,0.0,-3.0,-19.9,-38.7,841.0,42000000.0,84000000.0,182573.0,-38.7,0.0046063766274312195,0.5,18.800000000000004
2913.0,Ink,INK,0.07138999608667294,-0.2,-0.8,-0.3,15.9,38615.0,463910527.0,250000000.0,183256.0,16.1,0.21071615663334353,1.855642108,-16.2
2914.0,Exactly Token,EXA,0.712949807856125,-1.5,-2.6,14.8,-16.3,1818.0,176866.0,10000000.0,183168.0,-14.8,0.009925314465408805,0.0176866,31.1
2915.0,PinkMoon,PINKM,0.23901690047049992,-0.1,-9.2,-5.6,5.8,2.54,384421381546450.0,250000000.0,183176.0,5.8999999999999995,1.386644538585841e-05,1537685.5261858,-11.399999999999999
2916.0,Bogged Finance,BOG,0.009950330853168083,-0.1,-4.2,-8.3,-17.0,28.27,13959927.0,15000000.0,182871.0,-16.9,0.00015458984748812003,0.9306618,8.7
2917.0,Ecoin Finance,ECOIN,0.02176149178151269,-0.1,-4.0,-16.9,-11.5,7.85,262661922.0,352000000.0,182310.0,-11.4,4.3058526685316216e-05,0.7461986420454545,-5.399999999999999
2918.0,ContentBox,BOX,0.01587334915629015,0.0,-0.8,-3.6,4.7,101580.0,928531445.0,3000000000.0,182103.0,4.7,0.5578161809525378,0.30951048166666667,-8.3
2919.0,Moola Market,MOO,0.017839918128331,0.5,-2.6,-11.6,13.0,17.45,73766232.0,100000000.0,181366.0,12.5,9.621428492661248e-05,0.73766232,-24.6
2920.0,Golden Ball,GLB,0.10975086395911919,0.0,-1.1,-1.9,14.1,43602.0,60000000000.0,60000000000.0,227008.0,14.1,0.1920725260783761,1.0,-16.0
2921.0,Flooring Protocol μBoredApeKennelClub,ΜBAKC,0.05069311431551812,0.3,1.9,-6.7,14.1,3106.0,58000000.0,58000000.0,180170.0,13.799999999999999,0.01723927401898207,1.0,-20.8
2922.0,ArQmA,ARQ,0.009950330853168083,0.5,-2.3,-1.7,83.7,0.98,24506442.0,50000000.0,180026.0,83.2,5.4436581382689165e-06,0.49012884,-85.4
2923.0,X-CASH,XCASH,0.1362776182925478,0.0,-1.1,-1.9,14.1,43602.0,62820639076.0,100000000000.0,173706.0,14.1,0.25101032779524024,0.62820639076,-16.0
2924.0,UniFarm,UFARM,0.017839918128331,9.0,-15.0,-10.8,-1.0,568.0,335198389.0,989000000.0,178663.0,-10.0,0.003179169721766678,0.3389265813953488,-9.8
2925.0,Apes Go Bananas,AGB,0.23901690047049992,1.7,8.3,-6.6,18.1,514233.0,819200000000000.0,250000000.0,178459.0,16.400000000000002,2.881519004365148,3276800.0,-24.700000000000003
2926.0,Medicalchain,MTN,0.033434776086237385,0.1,-4.9,3.1,0.5,42041.0,231528336.0,500000000.0,177800.0,0.4,0.23645106861642295,0.463056672,2.6
2927.0,Bitcoin Scrypt,BTCS,0.009950330853168083,0.0,-1.1,-1.9,14.1,43602.0,19608215.0,21000000.0,178714.0,14.1,0.24397640923486688,0.9337245238095238,-16.0
2928.0,El Dorado Exchange (Arb),EDE,0.0295588022415444,0.5,1.9,0.1,20.6,94.8,5993476.0,15200000.0,177419.0,20.1,0.0005343283413839554,0.3943076315789474,-20.5
2929.0,Hero Blaze: Three Kingdoms,MUDOL2,0.009950330853168083,-2.5,-3.8,-9.0,12.4,114345.0,16108721.0,314000000.0,177447.0,14.9,0.644389592385332,0.05130165923566879,-21.4
2930.0,Creaticles,CRE8,0.025667746748577795,-0.7,5.4,-7.9,-19.8,25640.0,133583367.0,1000000000.0,175897.0,-19.1,0.1457671250788814,0.133583367,11.9
2931.0,Froggy,FROGGY,0.1466943791508035,3.1,-25.8,-15.6,-55.4,19282.0,166264836005.0,420000000000.0,175885.0,-58.5,0.109628450407937,0.3958686571547619,39.8
2932.0,Sheesha Finance (BEP20),SHEESHA,1.5040773967762742,-0.1,-10.0,-10.4,3.4,2053.0,50207.0,100000.0,175485.0,3.5,0.011699005613015357,0.50207,-13.8
2933.0,Etherland,ELAND,0.04688358589885042,-0.4,-5.4,-7.4,1.9,2653.0,37437250.0,41000000.0,175460.0,2.3,0.01512025532884988,0.9131036585365854,-9.3
2934.0,SONM,SNM,0.0657877405380031,6.6,11.8,46.0,57.7,71292.0,44400000.0,44400000.0,175157.0,51.1,0.407017704116878,1.0,-11.700000000000003
2935.0,Peanut,NUX,0.06015392281974709,0.4,5.5,-0.3,35.6,91749.0,50000000.0,50000000.0,174992.0,35.2,0.5243039681814026,1.0,-35.9
2936.0,Ubiq,UBQ,0.08250122151174369,1.1,-6.8,-57.9,-67.1,800.0,48011578.0,250000000.0,174380.0,-68.19999999999999,0.004587682073632297,0.192046312,9.199999999999996
2937.0,eosDAC,EOSDAC,0.04688358589885042,-0.2,-1.0,-4.7,26.5,33140.0,961919102.0,1200000000.0,174286.0,26.7,0.19014722926683728,0.8015992516666667,-31.2
2938.0,Gitcoin Staked ETH Index,GTCETH,7.613443491036393,0.0,-1.1,-1.9,14.1,43602.0,84.0,250000000.0,169650.0,14.1,0.25701149425287356,3.36e-07,-16.0
2939.0,Electrify.Asia,ELEC,0.029558802241544408,0.1,0.8,-11.3,14.7,34933.0,534360134.0,750000000.0,172948.0,14.6,0.20198556791636793,0.7124801786666667,-26.0
2940.0,Fantom Velocimeter,FVM,0.08617769624105233,0.2,-1.4,-19.6,-25.8,984.0,1879272.0,10900000.0,172703.0,-26.0,0.005697642774010874,0.17241027522935778,6.199999999999999
2941.0,UpStable,USTX,0.019802627296179712,-0.7,-0.2,-1.1,-3.3,1634.0,11019856.0,26600000.0,172189.0,-2.5999999999999996,0.009489572504631538,0.4142803007518797,2.1999999999999997
2942.0,Curve Inu,CRVY,0.12221763272424921,-0.1,3.2,-40.0,-58.7,398.0,42126616000.0,50000000000.0,172157.0,-58.6,0.0023118432593504765,0.84253232,18.700000000000003
2943.0,Kaizen.Finance,KZEN,0.017839918128331,0.0,-2.9,-5.5,7.0,98244.0,132173699.0,1000000000.0,171674.0,7.0,0.5722706991157659,0.132173699,-12.5
2944.0,MoveCash,MCA,0.009950330853168083,0.0,-1.1,-1.9,14.1,43602.0,27643524.0,100000000.0,233139.0,14.1,0.18702147645825024,0.27643524,-16.0
2945.0,Racing Club Fan Token,RACING,0.2851789422336624,1.1,8.2,0.8,36.2,9497.0,526943.0,5000000.0,171294.0,35.1,0.05544268917767114,0.1053886,-35.400000000000006
2946.0,Catex,CATT,0.029558802241544408,0.0,1.7,36.7,123.5,36.59,901834617.0,1900000000.0,170948.0,123.5,0.00021404169689028245,0.47464979842105265,-86.8
2947.0,OTCBTC,OTB,0.021761491781512692,0.0,-1.1,-1.9,14.1,43602.0,71612735.0,199000000.0,182755.0,14.1,0.23858170775081394,0.35986298994974875,-16.0
2948.0,Silva,SILVA,0.23901690047049992,-7.0,-11.7,-9.3,4.0,5217.0,1859992462675871.5,250000000.0,170197.0,11.0,0.030652714207653482,7439969.850703486,-13.3
2949.0,Spherium,SPHRI,0.009950330853168083,-0.3,2.5,-0.5,-4.8,28895.0,21689602.0,12900000.0,169598.0,-4.5,0.17037347138527578,1.681364496124031,4.3
2950.0,MoonStarter,MNST,0.013902905168991423,-7.7,-7.7,-4.2,-1.4,0.77,120922816.0,200000000.0,169120.0,6.300000000000001,4.552980132450332e-06,0.60461408,-2.8000000000000003
2951.0,Marginswap,MFI,0.019802627296179712,1.0,-9.6,-8.6,33.3,220.0,7052148.0,10000000.0,168219.0,32.3,0.0013078189740754612,0.7052148,-41.9
2952.0,Rabbit Wallet,RAB,0.0295588022415444,2.7,1.4,5.2,19.5,956056.0,64000000.0,64000000.0,167557.0,16.8,5.705855320875881,1.0,-14.3
2953.0,SAIL,SAIL,0.009950330853168083,-0.2,-6.1,-23.4,19.6,337.0,21000000.0,21000000.0,167115.0,19.8,0.0020165754121413398,1.0,-43.0
2954.0,SwiftCash,SWIFT,0.04114194333117518,0.0,-1.1,-1.9,14.1,43602.0,244569481.0,5000000000.0,162089.0,14.1,0.2690003639975569,0.0489138962,-16.0
2955.0,Potcoin,POT,0.013902905168991423,0.2,170.62400000000034,-5.7,-90.0,1481.0,228385205.0,420000000.0,166525.0,-90.2,0.008893559525596758,0.5437742976190476,84.3
2956.0,Bezoge Earth,BEZOGE,0.2374408560150342,0.0,-1.1,-1.9,14.1,43602.0,1859992462675871.5,250000000.0,162779.0,14.1,0.2678601048046738,7439969.850703486,-16.0
2957.0,MrWeb Finance,AMA,0.017839918128331,-15.7,-11.7,55.6,287.3,6215999.0,72089737.0,100000000.0,165596.0,303.0,37.53713253943332,0.72089737,-231.70000000000002
2958.0,Pawtocol,UPI,0.02176149178151269,0.3,-4.4,-17.5,8.1,78975.0,248423577.0,1000000000.0,165380.0,7.8,0.47753658241625346,0.248423577,-25.6
2959.0,Flooring Protocol μBeanz,ΜBEANZ,0.023716526617316044,-0.1,1.5,-3.5,14.1,5173.0,266000000.0,266000000.0,164970.0,14.2,0.031357216463599444,1.0,-17.6
2960.0,Earniverse,EIV,0.04688358589885042,0.0,-1.1,-1.9,14.1,43602.0,7911203311.0,7910000000.0,163048.0,14.1,0.26741818360237474,1.00015212528445,-16.0
2961.0,Mojito,MOJO,0.017839918128331,-0.2,-9.6,-16.5,-21.2,20516.0,150000000.0,1000000000.0,164578.0,-21.0,0.12465821677259414,0.15,4.699999999999999
2962.0,Evedo,EVED,0.009950330853168083,0.3,-5.1,-2.4,1.0,81617.0,15018222.0,17800000.0,164256.0,0.7,0.49688900253263196,0.8437203370786517,-3.4
2963.0,Ares Protocol,ARES,0.01587334915629015,0.0,-0.3,-6.8,12.5,40554.0,261043916.0,1000000000.0,163210.0,12.5,0.2484774217266099,0.261043916,-19.3
2964.0,BITT,BITT,0.019802627296179712,0.0,4.9,6.0,24.0,49.74,9699610.0,42000000.0,163713.0,24.0,0.0003038243755841015,0.23094309523809523,-18.0
2965.0,NASDEX,NSDX,0.1310282624064041,1.6,4.9,24.3,25.9,133300.0,1136429.0,100000000.0,162679.0,24.299999999999997,0.8194050860897841,0.01136429,-1.5999999999999979
2966.0,SureRemit,RMT,0.025667746748577795,0.2,-1.5,-3.6,-14.5,57.89,746896620.0,747000000.0,162624.0,-14.7,0.0003559745179063361,0.9998616064257028,10.9
2967.0,Lucha,LUCHA,0.019802627296179712,0.2,0.3,-4.4,17.8,6004.0,8151848.0,8150000.0,162490.0,17.6,0.036949966151763186,1.0002267484662577,-22.200000000000003
2968.0,Dora Factory [OLD],DORA,0.0295588022415444,0.7,4.4,8.8,74.9,43565.0,5130580.0,10000000.0,162218.0,74.2,0.2685583597381302,0.513058,-66.10000000000001
2969.0,Cryptopolis,CPO,0.07881118042428976,-0.6,-5.6,-0.1,138.9,4370.0,71651545.0,738000000.0,161758.0,139.5,0.027015665376673798,0.09708881436314364,-139.0
2970.0,SHIBONK,SBONK,0.924258901523332,0.8,4.1,-6.1,123.2,2395.0,106051.0,350000.0,161700.0,122.4,0.014811379097093383,0.30300285714285713,-129.3
2971.0,Metarun,MRUN,0.01390290516899142,0.3,-8.0,48.9,256.9,1435.0,352480898.0,906000000.0,161640.0,256.59999999999997,0.008877753031427864,0.3890517637969095,-207.99999999999997
2972.0,Etherparty,FUEL,0.025667746748577795,0.1,4.9,0.8,9.2,27920.0,989920558.0,1000000000.0,159574.0,9.1,0.17496584656648326,0.989920558,-8.399999999999999
2973.0,Smart MFG,MFG,0.01980262729617971,0.0,-1.1,-1.9,14.1,43602.0,382125328.0,868000000.0,158966.0,14.1,0.2742850672470843,0.4402365529953917,-16.0
2974.0,CoinFi,COFI,0.037295784743696894,-0.1,-8.3,8.5,10.2,27768.0,222013565.0,300000000.0,158585.0,10.299999999999999,0.1750985276034934,0.7400452166666667,-1.6999999999999993
2975.0,Zeusshield,ZSC,0.062035390919452656,0.0,-5.1,2.5,18.7,28589.0,1960019216.0,5640000000.0,158526.0,18.7,0.1803426567250798,0.3475211375886525,-16.2
2976.0,PolkaWar,PWAR,0.025667746748577795,0.4,-1.4,5.2,25.4,45066.0,71595848.0,88800000.0,158482.0,25.0,0.284360369000896,0.8062595495495496,-20.2
2977.0,Alpaca City,ALPA,0.009950330853168083,0.1,0.1,-13.0,13.7,40485.0,10922261.0,22500000.0,158463.0,13.6,0.2554855076579391,0.4854338222222222,-26.7
2978.0,Graviocoin,GIO,0.009950330853168083,0.0,-1.4,-2.7,18.3,32.22,16090782.0,17300000.0,158378.0,18.3,0.00020343734609604868,0.9301030057803468,-21.0
2979.0,Aerarium Fi,AERA,0.9202827531436926,0.1,-1.1,-10.4,7.7,620.0,105349.0,1000000.0,158285.0,7.6000000000000005,0.003916985184951195,0.105349,-18.1
2980.0,STAKE,STAKE,0.08617769624105233,0.1,-0.3,-8.9,-52.4,36.21,1848182.0,8750000.0,157163.0,-52.5,0.00023039773992606402,0.2112208,43.5
2981.0,POSTHUMAN,PHMN,2.626116818339524,-0.6,-3.5,-12.4,142.8,397.0,12187.0,66100.0,156186.0,143.4,0.0025418411381301783,0.18437216338880485,-155.20000000000002
2982.0,MobiFi,MOFI,0.013902905168991423,0.1,-25.3,-20.6,-10.0,35700.0,87280579.0,143000000.0,156105.0,-10.1,0.2286922263860863,0.6103536993006993,-10.600000000000001
2983.0,Governor DAO,GDAO,0.04879016416943201,0.1,1.1,-6.7,-4.6,36441.0,2962391.0,3000000.0,155807.0,-4.699999999999999,0.23388551220420134,0.9874636666666666,-2.1000000000000005
2984.0,CoTrader,COT,0.035367143837291316,-0.8,-1.6,-10.8,31.1,114.0,18886520618.0,20000000000.0,155775.0,31.900000000000002,0.0007318247472315841,0.9443260309,-41.900000000000006
2985.0,CropperFinance,CRP,0.0916671885258238,-2.7,-5.7,-13.4,57.7,38955.0,70000000.0,500000000.0,154845.0,60.400000000000006,0.25157415479996126,0.14,-71.10000000000001
2986.0,Signata,SATA,0.009950330853168083,-0.1,-18.5,-17.8,-16.9,1299.0,19704226.0,100000000.0,154580.0,-16.799999999999997,0.008403415707077241,0.19704226,-0.9000000000000021
2987.0,Tanks,TANKS,0.017839918128331002,0.0,-1.1,-1.9,14.1,43602.0,700000000.0,1000000000.0,184103.0,14.1,0.2368348152936128,0.7,-16.0
2988.0,True PNL,PNL,0.009950330853168083,0.1,-1.2,0.4,-11.2,39119.0,10886324.0,29500000.0,152532.0,-11.299999999999999,0.2564642173445572,0.3690279322033898,11.6
2989.0,Scream,SCREAM,0.30010459245033805,0.1,-5.1,-15.7,27.6,995.0,435341.0,2000000.0,151371.0,27.5,0.006573253793659288,0.2176705,-43.3
2990.0,Crolon Mars,CLMRS,0.017839918128331,-1.1,1.6,-51.9,13.2,219.0,610494317.0,1000000000.0,150820.0,14.299999999999999,0.0014520620607346507,0.610494317,-65.1
2991.0,BlockCDN,BCDN,0.013902905168991423,0.3,0.4,-0.1,3.7,39087.0,346445343.0,1000000000.0,150831.0,3.4000000000000004,0.2591443403544364,0.346445343,-3.8000000000000003
2992.0,UniPower,POWER,0.13976194237515868,0.0,-1.1,-1.9,14.1,43602.0,990250.0,1000000.0,147184.0,14.1,0.296241439286879,0.99025,-16.0
2993.0,Rangers Fan Token,RFT,0.009950330853168083,1.4,-33.3,-0.8,6.4,55273.0,18772654.0,50000000.0,149372.0,5.0,0.3700358835658624,0.37545308,-7.2
2994.0,Seigniorage Shares,SHARE,0.009950330853168083,0.3,0.1,6.0,8.7,35571.0,19403625.0,21000000.0,149181.0,8.399999999999999,0.23844189273432945,0.9239821428571429,-2.6999999999999993
2995.0,Trivians,TRIVIA,0.013902905168991423,9.6,28.2,47.3,32.1,1305.0,170481684.0,1000000000.0,149040.0,22.5,0.008756038647342996,0.170481684,15.199999999999996
2996.0,Defi Warrior,FIWA,0.04114194333117518,-0.1,0.1,0.6,2.3,48302.0,2270639660.0,10000000000.0,148945.0,2.4,0.3242942025579912,0.227063966,-1.6999999999999997
2997.0,GoWithMi,GMAT,0.011928570865273802,0.0,0.8,1.3,-3.1,39469.0,2510060000.0,14900000000.0,148867.0,-3.1,0.2651292764682569,0.16846040268456375,4.4
2998.0,Moonscape,MSCP,0.01587334915629015,0.9,-15.0,-6.0,-8.8,57.42,901634176.0,1110000000.0,148361.0,-9.700000000000001,0.00038702893617594924,0.8122830414414415,2.8000000000000007
2999.0,HashCoin,HSC,0.12221763272424921,2.2,4.5,-3.2,14.6,39860.0,37414999962.0,50000000000.0,148046.0,12.399999999999999,0.2692406414222607,0.74829999924,-17.8
3000.0,UNION Protocol Governance,UNN,0.017839918128331,0.5,2.7,-4.1,12.9,37063.0,615060533.0,1000000000.0,147634.0,12.4,0.2510465069022041,0.615060533,-17.0
3001.0,Helmet Insure,HELMET,0.02761516703297337,-0.1,-10.3,-8.0,6.5,228.0,42464929.0,100000000.0,147614.0,6.6,0.001544568943325159,0.42464929,-14.5
3002.0,FintruX,FTX,0.01587334915629015,-0.8,-2.6,-7.5,10.1,111.0,83351199.0,100000000.0,147574.0,10.9,0.0007521650155176386,0.83351199,-17.6
3003.0,Metaverse VR,MEVR,0.03149866705937099,-1.2,1.4,1.3,5.2,88682.0,33779566.0,50000000.0,147463.0,6.4,0.6013847541417169,0.67559132,-3.9000000000000004
3004.0,Radar,RADAR,0.017839918128331,0.0,-1.1,-1.9,14.1,43602.0,48941069.0,85000000.0,146788.0,14.1,0.2970406300242527,0.5757772823529411,-16.0
3005.0,ACoconut,AC,0.06765864847381481,-0.2,-3.4,-6.2,1.8,2588.0,2015895.0,6300000.0,146455.0,2.0,0.017670956949233554,0.31998333333333334,-8.0
3006.0,GeoDB,GEO,0.02371652661731604,-0.1,0.9,0.0,21.8,19.79,146520342.0,350000000.0,146350.0,21.900000000000002,0.00013522377861291423,0.4186295485714286,-21.8
3007.0,FusionBot,FUSION,0.1310282624064041,0.0,-1.1,-1.9,14.1,43602.0,1000000.0,1000000.0,144143.0,14.1,0.30249127602450343,1.0,-16.0
3008.0,YF Link,YFL,1.4085449700547104,0.0,-50.7,-67.0,-60.4,68.4,47173.0,52000.0,145853.0,-60.4,0.00046896532810432426,0.9071730769230769,-6.600000000000001
3009.0,Golff,GOF,0.009950330853168083,2.0,1.1,-4.7,-4.5,38496.0,11940719.0,11900000.0,145066.0,-6.5,0.2653688665848648,1.0034217647058823,-0.20000000000000018
3010.0,Creo Engine,CREO,0.05448818528406974,-0.6,4.4,33.1,77.2,123603.0,100341852.0,998000000.0,145011.0,77.8,0.852369820220535,0.1005429378757515,-44.1
3011.0,Flooring Protocol μCloneX,ΜCLONEX,0.0676586484738148,-0.8,-2.5,2.4,14.1,34045.0,53000000.0,53000000.0,144962.0,14.9,0.23485465156385812,1.0,-11.7
